X,Y,Date,ConfirmedCovidCases,TotalConfirmedCovidCases,ConfirmedCovidDeaths,TotalCovidDeaths,StatisticsProfileDate,CovidCasesConfirmed,HospitalisedCovidCases,RequiringICUCovidCases,HealthcareWorkersCovidCases,ClustersNotified,HospitalisedAged5,HospitalisedAged5to14,HospitalisedAged15to24,HospitalisedAged25to34,HospitalisedAged35to44,HospitalisedAged45to54,HospitalisedAged55to64,Male,Female,Unknown,Aged1to4,Aged5to14,Aged15to24,Aged25to34,Aged35to44,Aged45to54,Aged55to64,Median_Age,CommunityTransmission,CloseContact,TravelAbroad,FID,HospitalisedAged65to74,HospitalisedAged75to84,HospitalisedAged85up,Aged65to74,Aged75to84,Aged85up
-856335.869598373,7036492.39571864,2020/12/29 00:00:00+00,1546,88439,9,2213,2020/12/28 00:00:00+00,88397,6089,708,13717,10615,60,60,212,382,468,748,869,42008,46380,9,2468,6082,15501,15114,13888,13172,9443,34,0,0,0,304,1111,1355,822,4977,4190,3536
-856335.869598373,7036492.39571864,2020/12/30 00:00:00+00,1720,90159,13,2226,2020/12/29 00:00:00+00,90117,6167,713,13828,10623,61,62,215,391,471,755,882,42865,47243,9,2507,6171,15898,15456,14157,13416,9632,34,0,0,0,305,1122,1368,838,5062,4226,3566
-856335.869598373,7036492.39571864,2020/12/31 00:00:00+00,1620,91779,12,2237,2020/12/30 00:00:00+00,91723,6239,724,13972,10648,61,62,218,399,476,760,890,43658,48055,10,2540,6246,16270,15807,14375,13641,9809,34,0,0,0,306,1137,1382,852,5144,4267,3598
-856335.869598373,7036492.39571864,2021/01/01 00:00:00+00,1754,93532,11,2248,2020/12/31 00:00:00+00,93472,6328,730,14120,10695,61,64,228,405,486,772,901,44504,48958,10,2575,6335,16651,16174,14626,13877,10015,35,0,0,0,307,1152,1394,863,5246,4309,3638
-856335.869598373,7036492.39571864,2021/01/02 00:00:00+00,3394,96926,4,2252,2021/01/01 00:00:00+00,96854,6412,739,14428,10736,63,65,231,408,494,784,910,46124,50720,10,2677,6523,17431,16784,15151,14359,10390,35,0,0,0,308,1170,1412,873,5424,4391,3698
-856335.869598373,7036492.39571864,2021/01/03 00:00:00+00,4962,101887,7,2259,2021/01/02 00:00:00+00,101808,6534,755,14755,10760,65,66,232,410,505,807,934,48537,53261,10,2787,6810,18429,17776,15902,15100,10993,36,0,0,0,309,1189,1441,883,5714,4518,3752
-856335.869598373,7036492.39571864,2021/01/04 00:00:00+00,6110,107997,6,2265,2021/01/03 00:00:00+00,107909,6720,774,15212,10762,69,67,240,423,526,828,963,51446,56453,10,2925,7152,19567,19059,16845,15977,11809,36,0,0,0,310,1219,1481,902,6042,4675,3831
-856335.869598373,7036492.39571864,2021/01/05 00:00:00+00,5325,113322,17,2282,2021/01/04 00:00:00+00,113212,6848,788,15489,10770,70,67,247,433,537,840,979,53989,59213,10,3044,7471,20616,20109,17671,16746,12478,36,0,0,0,311,1242,1512,919,6325,4823,3902
-856335.869598373,7036492.39571864,2021/01/06 00:00:00+00,7836,121154,17,2299,2021/01/05 00:00:00+00,121011,7054,819,16036,10814,72,67,252,450,550,864,1012,57724,63277,10,3193,7873,22131,21717,18929,17907,13450,36,0,0,0,312,1282,1555,948,6714,5045,4025
-856335.869598373,7036492.39571864,2021/01/07 00:00:00+00,6521,127657,10,2307,2021/01/06 00:00:00+00,127514,7294,843,16560,10858,77,71,267,466,567,891,1043,60791,66713,10,3324,8181,23356,23013,20030,18897,14281,37,0,0,0,313,1334,1589,987,7061,5202,4142
-856335.869598373,7036492.39571864,2021/01/08 00:00:00+00,8248,135884,20,2327,2021/01/07 00:00:00+00,135750,7581,880,17268,10912,81,71,278,489,592,917,1091,64644,71096,10,3464,8557,24906,24628,21416,20190,15311,38,0,0,0,314,1391,1639,1030,7539,5439,4273
-856335.869598373,7036492.39571864,2021/01/09 00:00:00+00,4842,140727,9,2336,2021/01/08 00:00:00+00,140586,7751,902,17642,10963,84,71,280,495,600,935,1118,66949,73627,10,3546,8789,25845,25544,22185,20907,15947,38,0,0,0,315,1431,1679,1056,7822,5607,4366
-856335.869598373,7036492.39571864,2021/01/10 00:00:00+00,6888,147613,8,2344,2021/01/09 00:00:00+00,147417,8012,935,18335,10984,86,72,290,506,621,960,1153,70198,77209,10,3670,9091,27120,26836,23308,22014,16791,38,0,0,0,316,1479,1742,1101,8219,5833,4507
-856335.869598373,7036492.39571864,2021/01/11 00:00:00+00,4929,152539,8,2352,2021/01/10 00:00:00+00,152303,8190,955,18830,10988,88,73,292,514,630,976,1176,72443,79850,10,3772,9345,28010,27686,24086,22770,17395,39,0,0,0,317,1514,1797,1128,8556,6020,4635
-856335.869598373,7036492.39571864,2021/01/12 00:00:00+00,3086,155591,46,2397,2021/01/11 00:00:00+00,155373,8471,982,19286,10989,90,74,300,530,643,997,1210,73862,81501,10,3829,9454,28464,28227,24588,23202,17809,42,0,0,0,318,1571,1881,1173,8776,6220,4776
-856335.869598373,7036492.39571864,2021/01/13 00:00:00+00,3569,159144,63,2460,2021/01/12 00:00:00+00,158930,8716,1005,19762,11081,91,77,306,543,658,1021,1245,75481,83439,10,3888,9609,28966,28846,25168,23853,18285,42,0,0,0,319,1622,1936,1215,9012,6379,4896
-856335.869598373,7036492.39571864,2021/01/14 00:00:00+00,3955,163057,28,2488,2021/01/13 00:00:00+00,162876,8969,1030,20282,11170,93,79,311,564,671,1048,1284,77309,85557,10,3962,9776,29527,29496,25841,24521,18813,42,0,0,0,320,1661,2007,1249,9245,6612,5055
-856335.869598373,7036492.39571864,2021/01/15 00:00:00+00,3498,166548,50,2536,2021/01/14 00:00:00+00,166367,9238,1050,20801,11204,96,83,324,573,695,1079,1321,78891,87466,10,4026,9923,30024,30075,26440,25109,19258,42,0,0,0,321,1705,2063,1297,9464,6814,5205
-856335.869598373,7036492.39571864,2021/01/16 00:00:00+00,3231,169780,60,2595,2021/01/15 00:00:00+00,169588,9459,1065,21292,11263,98,84,332,583,706,1106,1347,80387,89191,10,4102,10072,30459,30629,26979,25675,19656,42,0,0,0,322,1734,2123,1344,9652,6983,5352
-856335.869598373,7036492.39571864,2021/01/17 00:00:00+00,2944,172726,13,2608,2021/01/16 00:00:00+00,172525,9584,1082,21741,11275,98,85,337,586,717,1116,1367,81737,90778,10,4176,10234,30919,31136,27468,26148,20025,40,0,0,0,323,1753,2156,1367,9808,7116,5458
-856335.869598373,7036492.39571864,2021/01/18 00:00:00+00,2121,174843,8,2616,2021/01/17 00:00:00+00,174635,9674,1096,22071,11296,99,85,342,590,725,1128,1379,82732,91893,10,4215,10323,31264,31515,27854,26471,20274,39,0,0,0,324,1765,2178,1381,9923,7214,5545
-856335.869598373,7036492.39571864,2021/01/19 00:00:00+00,2001,176839,93,2708,2021/01/18 00:00:00+00,176623,9874,1118,22449,11368,101,86,348,599,740,1142,1409,83620,92993,10,4260,10420,31545,31861,28182,26785,20506,42,0,0,0,325,1807,2220,1420,10056,7331,5639
-856335.869598373,7036492.39571864,2021/01/20 00:00:00+00,2488,179324,61,2768,2021/01/19 00:00:00+00,179096,10041,1130,22926,11415,101,86,359,603,753,1157,1429,84713,94373,10,4303,10511,31854,32254,28629,27246,20812,43,0,0,0,326,1830,2263,1458,10212,7466,5771
-856335.869598373,7036492.39571864,2021/01/21 00:00:00+00,2608,181922,51,2818,2021/01/20 00:00:00+00,181694,10197,1141,23382,11461,103,88,361,615,763,1172,1455,85963,95721,10,4360,10616,32188,32719,29087,27718,21139,42,0,0,0,327,1858,2299,1481,10366,7601,5861
-856335.869598373,7036492.39571864,2021/01/22 00:00:00+00,2371,184279,52,2870,2021/01/21 00:00:00+00,184058,10356,1156,23715,11488,106,89,368,620,774,1184,1474,87114,96934,10,4419,10741,32525,33151,29476,28067,21429,40,0,0,0,328,1886,2348,1505,10507,7736,5968
-856335.869598373,7036492.39571864,2021/01/23 00:00:00+00,1910,186184,77,2947,2021/01/22 00:00:00+00,185961,10468,1166,23988,11518,106,90,370,627,781,1193,1487,87999,97952,10,4471,10831,32793,33507,29815,28363,21633,40,0,0,0,329,1902,2378,1532,10604,7842,6063
-856335.869598373,7036492.39571864,2021/01/24 00:00:00+00,1378,187554,23,2970,2021/01/23 00:00:00+00,187330,10541,1174,24178,11539,106,90,370,634,784,1199,1495,88639,98681,10,4498,10910,32996,33764,30048,28573,21802,39,0,0,0,330,1915,2401,1545,10681,7907,6112
-856335.869598373,7036492.39571864,2021/01/25 00:00:00+00,1372,188923,7,2978,2021/01/24 00:00:00+00,188694,10632,1180,24428,11561,107,91,376,641,788,1206,1510,89254,99430,10,4548,10975,33173,34004,30279,28786,21957,41,0,0,0,331,1929,2422,1560,10752,7982,6199
-856335.869598373,7036492.39571864,2021/01/26 00:00:00+00,928,189851,90,3066,2021/01/25 00:00:00+00,189610,10754,1188,24618,11600,108,91,381,645,794,1214,1520,89671,99929,10,4571,11019,33292,34146,30412,28928,22058,44,0,0,0,332,1945,2464,1590,10810,8065,6270
-856335.869598373,7036492.39571864,2021/01/27 00:00:00+00,1335,191182,54,3120,2021/01/26 00:00:00+00,190938,10861,1199,24845,11627,109,93,385,654,801,1222,1532,90287,100641,10,4618,11084,33476,34351,30634,29136,22200,43,0,0,0,333,1966,2491,1606,10905,8147,6348
-856335.869598373,7036492.39571864,2021/01/28 00:00:00+00,1466,192645,47,3167,2021/01/27 00:00:00+00,192397,10976,1207,25036,11645,111,94,388,666,809,1234,1542,90980,101407,10,4655,11173,33694,34564,30884,29359,22351,41,0,0,0,334,1990,2514,1626,10997,8242,6439
-856335.869598373,7036492.39571864,2021/01/29 00:00:00+00,1254,193892,48,3214,2021/01/28 00:00:00+00,193640,11077,1211,25225,11667,111,95,390,669,812,1247,1553,91571,102059,10,4687,11236,33873,34776,31067,29556,22506,42,0,0,0,335,2012,2540,1646,11077,8319,6504
-856335.869598373,7036492.39571864,2021/01/30 00:00:00+00,1414,195303,79,3292,2021/01/29 00:00:00+00,195002,11167,1221,25426,11723,115,97,394,677,821,1254,1568,92214,102778,10,4736,11325,34060,35023,31306,29772,22648,38,0,0,0,336,2026,2559,1654,11160,8382,6551
-856335.869598373,7036492.39571864,2021/01/31 00:00:00+00,1247,196547,15,3307,2021/01/30 00:00:00+00,196245,11254,1227,25621,11727,115,97,395,684,830,1262,1579,92794,103441,10,4777,11390,34265,35221,31540,29943,22778,39,0,0,0,337,2040,2579,1671,11229,8447,6616
-856335.869598373,7036492.39571864,2021/02/01 00:00:00+00,1062,197553,10,3317,2021/01/31 00:00:00+00,197303,11311,1233,25785,11739,115,97,395,688,833,1270,1589,93305,103988,10,4801,11442,34419,35404,31731,30103,22894,41,0,0,0,338,2052,2587,1683,11296,8498,6676
-856335.869598373,7036492.39571864,2021/02/02 00:00:00+00,879,198424,101,3418,2021/02/01 00:00:00+00,198174,11401,1238,25937,11802,115,97,400,696,841,1276,1601,93719,104445,10,4824,11494,34551,35528,31888,30234,22986,41,0,0,0,339,2066,2609,1698,11339,8549,6742
-856335.869598373,7036492.39571864,2021/02/03 00:00:00+00,1013,199430,94,3512,2021/02/02 00:00:00+00,199181,11494,1247,26080,11822,115,97,405,706,847,1290,1611,94184,104986,11,4859,11563,34691,35683,32052,30394,23093,41,0,0,0,340,2077,2629,1715,11400,8604,6803
-856335.869598373,7036492.39571864,2021/02/04 00:00:00+00,1318,200744,75,3586,2021/02/03 00:00:00+00,200493,11604,1252,26219,11847,116,98,407,717,852,1302,1627,94811,105671,11,4893,11652,34912,35890,32262,30587,23250,40,0,0,0,341,2098,2652,1732,11485,8664,6858
-856335.869598373,7036492.39571864,2021/02/05 00:00:00+00,1047,201763,35,3621,2021/02/04 00:00:00+00,201533,11709,1258,26345,11872,117,98,413,721,863,1313,1644,95315,106207,11,4927,11736,35075,36063,32411,30749,23371,38,0,0,0,342,2111,2672,1754,11534,8723,6904
-856335.869598373,7036492.39571864,2021/02/06 00:00:00+00,827,202548,55,3674,2021/02/05 00:00:00+00,202360,11773,1265,26422,11900,118,99,416,722,866,1320,1651,95726,106623,11,4963,11810,35189,36183,32590,30878,23438,38,0,0,0,343,2126,2687,1765,11574,8762,6933
-856335.869598373,7036492.39571864,2021/02/07 00:00:00+00,1024,203568,12,3686,2021/02/06 00:00:00+00,203383,11835,1273,26508,11922,120,99,418,725,875,1327,1659,96215,107157,11,4992,11910,35398,36351,32748,31024,23537,35,0,0,0,344,2134,2702,1773,11627,8798,6958
-856335.869598373,7036492.39571864,2021/02/08 00:00:00+00,829,204397,6,3687,2021/02/07 00:00:00+00,204209,11896,1279,26594,11922,121,99,422,732,875,1333,1666,96614,107584,11,5050,11996,35538,36477,32865,31144,23602,35,0,0,0,345,2141,2718,1786,11666,8840,6991
-856335.869598373,7036492.39571864,2021/02/09 00:00:00+00,556,204940,68,3752,2021/02/08 00:00:00+00,204762,11971,1287,26664,11930,121,102,425,735,886,1339,1675,96900,107851,11,5072,12046,35627,36553,32962,31235,23650,39,0,0,0,346,2154,2738,1793,11697,8874,7006
-856335.869598373,7036492.39571864,2021/02/10 00:00:00+00,1006,205939,54,3794,2021/02/09 00:00:00+00,205766,12055,1302,26738,11955,124,106,428,738,892,1352,1688,97379,108376,11,5132,12153,35784,36728,33114,31366,23764,35,0,0,0,347,2166,2757,1801,11749,8912,7024
-856335.869598373,7036492.39571864,2021/02/11 00:00:00+00,867,206801,52,3846,2021/02/10 00:00:00+00,206627,12112,1310,26801,11990,126,107,432,742,898,1360,1696,97779,108837,11,5171,12238,35930,36877,33258,31481,23849,35,0,0,0,348,2172,2771,1805,11786,8953,7043
-856335.869598373,7036492.39571864,2021/02/12 00:00:00+00,921,207720,23,3865,2021/02/11 00:00:00+00,207547,12188,1316,26871,12034,127,108,438,749,907,1365,1707,98233,109303,11,5215,12327,36086,37050,33402,31591,23944,34,0,0,0,349,2181,2787,1816,11830,8989,7072
-856335.869598373,7036492.39571864,2021/02/13 00:00:00+00,1078,208796,66,3931,2021/02/12 00:00:00+00,208621,12251,1321,26969,12071,129,108,442,758,911,1370,1714,98756,109852,13,5263,12443,36339,37226,33561,31718,24040,32,0,0,0,350,2192,2801,1823,11885,9019,7086
-856335.869598373,7036492.39571864,2021/02/14 00:00:00+00,788,209582,17,3948,2021/02/13 00:00:00+00,209406,12287,1324,27013,12112,129,109,444,759,915,1373,1719,99169,110224,13,5318,12539,36502,37355,33673,31822,24097,31,0,0,0,351,2200,2806,1830,11917,9037,7105
-856335.869598373,7036492.39571864,2021/02/15 00:00:00+00,821,210402,0,3948,2021/02/14 00:00:00+00,210224,12329,1330,27059,12115,131,109,446,762,918,1380,1723,99598,110613,13,5365,12629,36687,37480,33795,31926,24166,31,0,0,0,352,2205,2814,1838,11952,9059,7124
-856335.869598373,7036492.39571864,2021/02/16 00:00:00+00,744,211113,33,3980,2021/02/15 00:00:00+00,210964,12402,1335,27105,12115,133,109,449,768,921,1391,1732,99973,110978,13,5404,12717,36858,37597,33887,32007,24226,30,0,0,0,353,2215,2836,1845,11986,9105,7136
-856335.869598373,7036492.39571864,2021/02/17 00:00:00+00,650,211751,57,4036,2021/02/16 00:00:00+00,211610,12465,1341,27148,12177,133,109,451,776,926,1400,1738,100299,111298,13,5431,12763,36999,37687,33997,32106,24282,37,0,0,0,354,2225,2848,1856,12014,9136,7154
-856335.869598373,7036492.39571864,2021/02/18 00:00:00+00,901,212647,47,4082,2021/02/17 00:00:00+00,212509,12542,1348,27209,12217,133,109,454,782,933,1406,1752,100775,111721,13,5469,12835,37163,37848,34152,32219,24368,36,0,0,0,355,2244,2862,1864,12060,9175,7179
-856335.869598373,7036492.39571864,2021/02/19 00:00:00+00,763,213400,28,4109,2021/02/18 00:00:00+00,213270,12594,1352,27260,12237,135,110,460,786,937,1407,1759,101149,112108,13,5512,12905,37347,37977,34271,32299,24428,30,0,0,0,356,2254,2873,1870,12096,9194,7200
-856335.869598373,7036492.39571864,2021/02/20 00:00:00+00,988,214378,26,4135,2021/02/19 00:00:00+00,214253,12657,1357,27316,12267,136,111,465,788,948,1412,1769,101635,112605,13,5579,13002,37566,38116,34433,32406,24513,32,0,0,0,357,2266,2881,1878,12139,9231,7227
-856335.869598373,7036492.39571864,2021/02/21 00:00:00+00,679,215057,1,4136,2021/02/20 00:00:00+00,214930,12691,1357,27365,12267,137,111,468,790,952,1415,1776,101970,112947,13,5622,13078,37715,38224,34538,32473,24580,32,0,0,0,358,2271,2885,1883,12174,9247,7238
-856335.869598373,7036492.39571864,2021/02/22 00:00:00+00,686,215743,1,4137,2021/02/21 00:00:00+00,215612,12726,1361,27425,12296,140,112,470,794,957,1423,1780,102296,113303,13,5667,13152,37838,38331,34635,32581,24655,34,0,0,0,359,2274,2888,1885,12202,9262,7248
-856335.869598373,7036492.39571864,2021/02/23 00:00:00+00,575,216300,45,4181,2021/02/22 00:00:00+00,216187,12778,1363,27466,12317,140,112,472,799,962,1429,1783,102572,113602,13,5702,13223,37956,38410,34722,32643,24707,32,0,0,0,360,2282,2902,1894,12225,9293,7265
-856335.869598373,7036492.39571864,2021/02/24 00:00:00+00,574,216870,56,4237,2021/02/23 00:00:00+00,216760,12812,1366,27512,12392,141,112,478,801,966,1436,1786,102857,113890,13,5733,13271,38077,38498,34820,32720,24756,34,0,0,0,361,2285,2906,1898,12248,9314,7282
-856335.869598373,7036492.39571864,2021/02/25 00:00:00+00,613,217478,35,4271,2021/02/24 00:00:00+00,217368,12842,1369,27556,12462,141,112,480,803,967,1442,1792,103163,114192,13,5761,13316,38209,38599,34916,32801,24812,34,0,0,0,362,2289,2910,1902,12280,9333,7299
-856335.869598373,7036492.39571864,2021/02/26 00:00:00+00,776,218251,29,4300,2021/02/25 00:00:00+00,218140,12885,1373,27596,12524,141,112,484,806,972,1451,1792,103558,114569,13,5804,13393,38357,38725,35037,32932,24854,34,0,0,0,363,2297,2920,1906,12310,9364,7322
-856335.869598373,7036492.39571864,2021/02/27 00:00:00+00,738,218980,13,4316,2021/02/26 00:00:00+00,218872,12916,1376,27632,12580,142,113,485,808,976,1452,1797,103911,114948,13,5872,13476,38486,38858,35146,33014,24921,31,0,0,0,364,2305,2923,1911,12339,9384,7334
-856335.869598373,7036492.39571864,2021/02/28 00:00:00+00,612,219952,6,4319,2021/02/27 00:00:00+00,219474,12945,1382,27668,12643,144,114,485,810,978,1459,1801,104206,115255,13,5907,13541,38609,38968,35249,33094,24971,32,0,0,0,365,2306,2929,1915,12354,9398,7341
-856335.869598373,7036492.39571864,2021/03/01 00:00:00+00,687,220273,1,4319,2021/02/28 00:00:00+00,220158,12969,1384,27700,12661,145,115,486,812,978,1462,1803,104557,115587,14,5957,13633,38753,39084,35331,33180,25029,30,0,0,0,366,2311,2935,1918,12384,9413,7352
-856335.869598373,7036492.39571864,2021/03/02 00:00:00+00,369,220630,14,4333,2021/03/01 00:00:00+00,220516,12995,1385,27724,12670,145,115,489,813,978,1467,1804,104720,115782,14,5981,13670,38822,39133,35388,33229,25064,34,0,0,0,367,2317,2942,1921,12402,9425,7360
-856335.869598373,7036492.39571864,2021/03/03 00:00:00+00,566,221189,25,4357,2021/03/02 00:00:00+00,221073,13026,1389,27762,12762,145,115,490,820,982,1470,1812,104998,116060,15,6015,13729,38918,39231,35478,33309,25123,34,0,0,0,368,2320,2946,1922,12426,9437,7365
-856335.869598373,7036492.39571864,2021/03/04 00:00:00+00,462,221649,39,4396,2021/03/03 00:00:00+00,221524,13061,1392,27789,12861,145,115,493,824,986,1474,1816,105216,116293,15,6044,13773,39020,39303,35542,33362,25171,31,0,0,0,369,2325,2954,1925,12445,9453,7369
-856335.869598373,7036492.39571864,2021/03/05 00:00:00+00,522,222169,9,4405,2021/03/04 00:00:00+00,222042,13090,1394,27814,12936,146,115,494,828,989,1479,1820,105491,116536,15,6077,13837,39092,39402,35623,33431,25232,33,0,0,0,370,2328,2958,1929,12467,9464,7375
-856335.869598373,7036492.39571864,2021/03/06 00:00:00+00,539,222699,14,4419,2021/03/05 00:00:00+00,222577,13122,1396,27833,13008,149,115,495,830,994,1483,1825,105787,116774,16,6104,13886,39193,39502,35714,33486,25288,33,0,0,0,371,2331,2965,1931,12502,9477,7383
-856335.869598373,7036492.39571864,2021/03/07 00:00:00+00,525,223219,3,4422,2021/03/06 00:00:00+00,223102,13148,1397,27850,13067,150,115,497,832,999,1485,1826,106057,117029,16,6142,13955,39297,39600,35795,33537,25325,31,0,0,0,372,2334,2971,1935,12527,9494,7388
-856335.869598373,7036492.39571864,2021/03/08 00:00:00+00,437,223651,0,4422,2021/03/07 00:00:00+00,223536,13170,1400,27865,13087,151,115,499,832,1001,1487,1830,106272,117248,16,6172,14008,39377,39661,35879,33587,25354,33,0,0,0,373,2335,2980,1936,12553,9512,7391
-856335.869598373,7036492.39571864,2021/03/09 00:00:00+00,311,223957,30,4452,2021/03/08 00:00:00+00,223847,13198,1402,27892,13103,153,115,499,833,1003,1491,1836,106431,117400,16,6199,14037,39436,39706,35919,33637,25379,34,0,0,0,374,2339,2985,1940,12571,9525,7396
-856335.869598373,7036492.39571864,2021/03/10 00:00:00+00,631,224588,47,4499,2021/03/09 00:00:00+00,224478,13228,1407,27934,13211,154,115,504,835,1004,1491,1841,106748,117714,16,6246,14105,39583,39822,36011,33724,25416,29,0,0,0,375,2345,2992,1943,12592,9537,7400
-856335.869598373,7036492.39571864,2021/03/11 00:00:00+00,592,225179,10,4509,2021/03/10 00:00:00+00,225068,13247,1410,27964,13291,156,116,505,835,1005,1495,1844,107048,118003,17,6281,14173,39697,39926,36116,33796,25461,32,0,0,0,376,2349,2994,1944,12618,9552,7406
-856335.869598373,7036492.39571864,2021/03/12 00:00:00+00,646,225820,10,4518,2021/03/11 00:00:00+00,225712,13283,1415,27990,13326,156,116,506,836,1012,1502,1847,107360,118335,17,6315,14263,39838,40029,36223,33867,25512,30,0,0,0,377,2354,3001,1949,12645,9566,7412
-856335.869598373,7036492.39571864,2021/03/13 00:00:00+00,543,226358,16,4534,2021/03/12 00:00:00+00,226253,13313,1419,28016,13326,156,116,510,842,1015,1505,1850,107629,118607,17,6340,14348,39959,40113,36303,33918,25556,29,0,0,0,378,2358,3005,1952,12670,9585,7419
-856335.869598373,7036492.39571864,2021/03/14 00:00:00+00,384,226741,0,4534,2021/03/13 00:00:00+00,226634,13329,1420,28035,13326,156,118,514,843,1016,1506,1852,107824,118793,17,6362,14394,40033,40178,36376,33964,25589,31,0,0,0,379,2360,3008,1952,12684,9592,7420
-856335.869598373,7036492.39571864,2021/03/15 00:00:00+00,575,227316,0,4534,2021/03/14 00:00:00+00,227207,13356,1425,28049,0,156,118,515,846,1018,1511,1856,108114,119076,17,6412,14490,40122,40267,36470,34031,25632,30,0,0,0,380,2363,3015,1954,12709,9605,7427
-856335.869598373,7036492.39571864,2021/03/16 00:00:00+00,349,227663,18,4552,2021/03/15 00:00:00+00,227551,13403,1427,28061,0,156,118,516,847,1026,1514,1860,108284,119250,17,6432,14540,40174,40324,36531,34063,25656,33,0,0,0,381,2375,3028,1959,12733,9621,7435
-856335.869598373,7036492.39571864,2021/03/17 00:00:00+00,557,228215,17,4566,2021/03/16 00:00:00+00,228108,13435,1429,28086,0,158,118,518,850,1028,1515,1862,108546,119545,17,6495,14628,40258,40415,36615,34126,25692,29,0,0,0,382,2388,3034,1960,12766,9632,7439
-856335.869598373,7036492.39571864,2021/03/18 00:00:00+00,582,228796,0,4566,2021/03/17 00:00:00+00,228682,13459,1433,28110,0,159,119,521,853,1032,1517,1863,108834,119831,17,6545,14713,40340,40514,36726,34198,25735,32,0,0,0,383,2394,3036,1961,12787,9640,7442
-856335.869598373,7036492.39571864,2021/03/19 00:00:00+00,507,229306,10,4576,2021/03/18 00:00:00+00,229185,13494,1440,28120,0,160,119,523,854,1037,1521,1870,109081,120087,17,6583,14792,40406,40599,36812,34260,25771,33,0,0,0,384,2402,3039,1965,12814,9653,7453
-856335.869598373,7036492.39571864,2021/03/20 00:00:00+00,525,229831,9,4585,2021/03/19 00:00:00+00,229707,13536,1443,28136,0,160,119,524,857,1038,1524,1878,109338,120351,18,6631,14864,40469,40679,36904,34323,25818,34,0,0,0,385,2408,3053,1971,12840,9676,7461
-856335.869598373,7036492.39571864,2021/03/21 00:00:00+00,769,230599,2,4587,2021/03/20 00:00:00+00,230470,13576,1445,28165,0,160,121,526,860,1040,1528,1883,109720,120732,18,6704,14972,40571,40826,37043,34396,25872,32,0,0,0,386,2415,3064,1975,12875,9701,7468
-856335.869598373,7036492.39571864,2021/03/22 00:00:00+00,520,231119,1,4588,2021/03/21 00:00:00+00,230989,13594,1448,28184,0,160,122,527,862,1044,1528,1885,109977,120994,18,6773,15070,40639,40906,37137,34447,25895,28,0,0,0,387,2418,3067,1977,12889,9718,7473
-856335.869598373,7036492.39571864,2021/03/23 00:00:00+00,371,231484,24,4610,2021/03/22 00:00:00+00,231359,13616,1449,28191,0,161,125,529,865,1046,1529,1887,110159,121182,18,6809,15152,40679,40964,37201,34488,25921,30,0,0,0,388,2420,3072,1978,12900,9728,7475
-856335.869598373,7036492.39571864,2021/03/24 00:00:00+00,683,232164,18,4628,2021/03/23 00:00:00+00,232038,13644,1450,28220,0,162,126,529,869,1050,1530,1894,110481,121539,18,6865,15264,40774,41081,37332,34556,25974,32,0,0,0,389,2423,3076,1981,12923,9744,7483
-856335.869598373,7036492.39571864,2021/03/25 00:00:00+00,606,232758,3,4631,2021/03/24 00:00:00+00,232641,13671,1453,28242,0,163,126,530,870,1052,1533,1896,110778,121845,18,6907,15363,40856,41192,37449,34614,26023,33,0,0,0,390,2432,3080,1985,12950,9756,7489
-856335.869598373,7036492.39571864,2021/03/26 00:00:00+00,584,233327,20,4651,2021/03/25 00:00:00+00,233224,13707,1458,28265,0,166,127,532,871,1057,1535,1901,111075,122131,18,6959,15434,40950,41271,37574,34682,26063,34,0,0,0,391,2439,3089,1986,12982,9773,7494
-856335.869598373,7036492.39571864,2021/03/27 00:00:00+00,624,233937,2,4653,2021/03/26 00:00:00+00,233846,13732,1459,28289,0,166,127,532,872,1062,1538,1905,111384,122444,18,7016,15524,41045,41376,37694,34765,26105,32,0,0,0,392,2445,3093,1988,12999,9783,7497
-856335.869598373,7036492.39571864,2021/03/28 00:00:00+00,604,234541,13,4666,2021/03/27 00:00:00+00,234446,13749,1460,28302,0,167,127,533,876,1065,1541,1905,111685,122743,18,7081,15631,41150,41461,37794,34834,26141,27,0,0,0,393,2448,3094,1989,13021,9791,7500
-856335.869598373,7036492.39571864,2021/03/29 00:00:00+00,539,235078,1,4667,2021/03/28 00:00:00+00,234985,13759,1461,28320,0,167,127,534,876,1065,1542,1907,111974,122993,18,7131,15730,41222,41534,37895,34894,26192,32,0,0,0,394,2451,3095,1991,13041,9802,7502
-856335.869598373,7036492.39571864,2021/03/30 00:00:00+00,368,235444,14,4681,2021/03/29 00:00:00+00,235350,13795,1464,28338,0,167,129,535,876,1067,1547,1915,112157,123175,18,7152,15789,41275,41585,37954,34949,26220,34,0,0,0,395,2459,3100,1996,13064,9812,7508
-856335.869598373,7036492.39571864,2021/03/31 00:00:00+00,411,235854,6,4687,2021/03/30 00:00:00+00,235761,13824,1470,28348,0,167,129,535,877,1071,1556,1918,112359,123384,18,7170,15862,41335,41635,38039,35011,26252,35,0,0,0,396,2467,3102,1998,13085,9819,7511
-856335.869598373,7036492.39571864,2021/04/01 00:00:00+00,761,236600,18,4705,2021/03/31 00:00:00+00,236510,13843,1471,28373,0,168,130,536,880,1073,1557,1922,112736,123756,18,7234,15967,41446,41750,38185,35102,26317,33,0,0,0,397,2469,3104,2000,13119,9832,7516
